review_id,review_priority,problem_type,athlete_name,discipline,suggested_existing_athlete,suggested_existing_country,suggestion_confidence,collision_countries,results_by_country,future_country_evidence,decision,action,country,notes
athlete_match_7ce89396e538498f,medium,possible_existing_athlete_match,Nikolai Kishkilyov,MAG,Nikolay Kishkilyov,RUS,0.944,RUS,RUS: 2019 - Russian Championships (15 results); 2019 - Russian Cup (14 results),Nikolai Kishkilyov: not found 2020-2025 | Nikolay Kishkilyov: not found 2020-2025,,,,
athlete_match_7b20ca5836388a3e,medium,possible_existing_athlete_match,Noemia Concieção,WAG,Noemia Conceição,POR,0.938,POR,POR: 2019 - International GymSport (5 results),Noemia Concieção: not found 2020-2025 | Noemia Conceição: not found 2020-2025,,,,
athlete_match_b7b85b2433282ddb,medium,possible_existing_athlete_match,Okeri Katjivari,WAG,Okeri Katjavari,CAN,0.933,CAN,CAN: 2019 - Canadian Championships (10 results); 2019 - Elite Canada (12 results); 2019 - Junior World Championships (7 results),Okeri Katjivari: 2020: CAN:6 | Okeri Katjavari: not found 2020-2025,,,,
athlete_match_88148382f2602965,medium,possible_existing_athlete_match,Olaf Misklewicz,MAG,Olaf Miskiewicz,POL,0.933,POL,POL: 2019 - Polish Men's Cup (7 results),Olaf Misklewicz: not found 2020-2025 | Olaf Miskiewicz: not found 2020-2025,,,,
athlete_match_9a8069e5f77ef4aa,medium,possible_existing_athlete_match,Olivia Vatto,WAG,Olivia Vanto,FIN,0.917,FIN,FIN: 2019 - Gymnova Cup (8 results),Olivia Vatto: not found 2020-2025 | Olivia Vanto: not found 2020-2025,,,,
athlete_match_26d0c003e2859f15,medium,possible_existing_athlete_match,Pavel Gulidov,MAG,Pavel Golidov,ISR,0.923,ISR,ISR: 2019 - European Championships (2 results); 2019 - Israeli Championships (9 results); 2019 - Koper Challenge Cup (4 results); 2019 - Osijek Challenge Cup (8 results); 2019 - Stella Zakharova Cup (10 results),Pavel Gulidov: 2021: ISR:27 / 2022: ISR:54 / 2023: ISR:36 / 2024: ISR:17 / 2025: ISR:17 | Pavel Golidov: not found 2020-2025,,,,
athlete_match_c11bfad9dbf9cf7f,medium,possible_existing_athlete_match,Pavel Kaskow,MAG,Pawel Kaskow,POL,0.917,POL,POL: 2019 - Stella Zakharova Cup (7 results),Pavel Kaskow: not found 2020-2025 | Pawel Kaskow: 2020: POL:25 / 2021: POL:19 / 2022: POL:21 / 2024: POL:16,,,,
athlete_match_5c25533d8374f2ca,medium,possible_existing_athlete_match,Piotr Zlaja,MAG,Piotr Ziaja,POL,0.909,POL,POL: 2019 - Polish Men's Cup (2 results),Piotr Zlaja: not found 2020-2025 | Piotr Ziaja: not found 2020-2025,,,,
athlete_match_2e493a79823a3cd0,medium,possible_existing_athlete_match,Rakan Al Harith,MAG,Rakan Al-Harith,QAT,0.933,QAT,QAT: 2019 - Singapore Open (5 results),Rakan Al Harith: 2022: QAT:4 | Rakan Al-Harith: 2025: QAT:4,,,,
athlete_match_da38323162998f4e,medium,possible_existing_athlete_match,Riddhi Hattekar,WAG,Siddhi Hattekar,IND,0.933,IND,IND: 2019 - Indian Championships (5 results),Riddhi Hattekar: 2024: IND:6 / 2025: IND:5 | Siddhi Hattekar: not found 2020-2025,,,,
athlete_match_ac3cc41c4b9bd5fb,medium,possible_existing_athlete_match,Ruka Nakamura,WAG,Haruka Nakamura,JPN,0.929,JPN,JPN: 2019 - All-Japan Junior Championships (5 results); 2019 - All-Japan Team Championships (1 result),Ruka Nakamura: 2021: JPN:5 / 2022: JPN:2 / 2023: JPN:10 / 2024: JPN:6 / 2025: JPN:10 | Haruka Nakamura: 2021: JPN:11 / 2022: JPN:17 / 2023: JPN:51 / 2024: JPN:48 / 2025: JPN:46,,,,
athlete_match_bcd31f6566a8f024,medium,possible_existing_athlete_match,Sakumi Watanabe,WAG,Saki Watanabe,JPN,0.929,JPN,JPN: 2019 - All-Japan Junior Championships (5 results),Sakumi Watanabe: 2021: JPN:5 / 2022: JPN:5 / 2024: JPN:5 | Saki Watanabe: 2020: JPN:5,,,,
athlete_match_2f479b49efa320f0,medium,possible_existing_athlete_match,Sam Phillips,MAG,Samuel Phillips,USA,0.889,USA,USA: 2019 - Winter Cup Challenge (1 result),Sam Phillips: not found 2020-2025 | Samuel Phillips: 2022: USA:2 / 2023: USA:5 / 2024: USA:14,,,,
athlete_match_aa2bf259ac9f1f27,medium,possible_existing_athlete_match,Samuel Mikulak,MAG,Sam Mikulak,USA,0.88,USA,USA: 2019 - World Championships (21 results),Samuel Mikulak: not found 2020-2025 | Sam Mikulak: 2020: USA:18 / 2021: USA:48,,,,
athlete_match_96564318e40e6083,medium,possible_existing_athlete_match,Sara Muñoz,WAG,Sara Munoz,SUI,0.9,SUI,SUI: 2019 - Swiss Team Championships (5 results),Sara Muñoz: not found 2020-2025 | Sara Munoz: not found 2020-2025,,,,
athlete_match_13ec14de86b9551e,medium,possible_existing_athlete_match,Sebastian Lambert,MAG,Sebastien Lambert,FRA,0.941,FRA,FRA: 2019 - Top 12 Series 3 (1 result),Sebastian Lambert: not found 2020-2025 | Sebastien Lambert: 2021: FRA:1 / 2022: FRA:15 / 2023: FRA:1,,,,
athlete_match_07c1e527945f32e2,medium,possible_existing_athlete_match,Semen Chavkin,MAG,Semyon Chavkin,RUS,0.889,RUS,RUS: 2019 - Larisa Latynina Cup (8 results),Semen Chavkin: not found 2020-2025 | Semyon Chavkin: not found 2020-2025,,,,
athlete_match_f0cc4d9ea3ee0681,medium,possible_existing_athlete_match,Shin Sol-yi,WAG,Shin Sol Yi,KOR,0.909,KOR,KOR: 2019 - Junior World Championships (7 results); 2019 - Korean National Team Selection (5 results),Shin Sol-yi: not found 2020-2025 | Shin Sol Yi: not found 2020-2025,,,,
athlete_match_f31aaaf372ee1cae,medium,possible_existing_athlete_match,Silvie Wentzell,WAG,Silvia Wentzell,GER,0.933,GER,GER: 2019 - 1st Bundesliga (5 results); 2019 - 2nd Bundesliga (5 results),Silvie Wentzell: not found 2020-2025 | Silvia Wentzell: not found 2020-2025,,,,
athlete_match_69a43ee1f9285562,medium,possible_existing_athlete_match,Sofia Korolyova,WAG,Sofia Koroleva,RUS,0.897,RUS,RUS: 2019 - Russian Junior Championships (10 results),Sofia Korolyova: 2021: RUS:5 | Sofia Koroleva: 2020: RUS:12,,,,
athlete_match_d1c2f32d96ff6689,medium,possible_existing_athlete_match,Sonia Bertoli,WAG,Sofia Bertoli,ITA,0.923,ITA,ITA: 2019 - Italian Gold Championships (3 results),Sonia Bertoli: not found 2020-2025 | Sofia Bertoli: 2020: ITA:5,,,,
athlete_match_8e578b543da526d0,medium,possible_existing_athlete_match,Steve Nedoroscik,MAG,Stephen Nedoroscik,USA,0.882,USA,USA: 2019 - Winter Cup Challenge (2 results),Steve Nedoroscik: not found 2020-2025 | Stephen Nedoroscik: 2020: USA:2 / 2021: USA:11 / 2022: USA:8 / 2023: USA:9 / 2024: USA:13 / 2025: USA:2,,,,
athlete_match_6a6454df6cd47069,medium,possible_existing_athlete_match,Sugust Davidsson,MAG,Agust Davidsson,ISL,0.903,ISL,ISL: 2019 - International Junior Team Cup (7 results),Sugust Davidsson: not found 2020-2025 | Agust Davidsson: 2020: ISL:7 / 2021: ISL:23 / 2022: ISL:12 / 2023: ISL:60 / 2024: ISL:56 / 2025: ISL:25,,,,
athlete_match_acaf9b8c25495fe5,medium,possible_existing_athlete_match,Tapersaranath Das,MAG,Tapeswarnath Das,IND,0.909,IND,IND: 2019 - Indian Championships (7 results),Tapersaranath Das: not found 2020-2025 | Tapeswarnath Das: not found 2020-2025,,,,
athlete_match_56174ed38213e359,medium,possible_existing_athlete_match,Tatsuki Tanaka,MAG,Itsuki Tanaka,JPN,0.889,JPN,JPN: 2019 - All-Japan Championships (14 results); 2019 - All-Japan Student Championships (8 results); 2019 - Asian Championships (4 results); 2019 - NHK Trophy (7 results),Tatsuki Tanaka: 2020: JPN:14 / 2021: JPN:10 | Itsuki Tanaka: not found 2020-2025,,,,
athlete_match_03750091701b07f4,medium,possible_existing_athlete_match,Teoh Cheun Feng,MAG,Teoh Chuen Feng,MAS,0.933,MAS,MAS: 2019 - Singapore Open (9 results),Teoh Cheun Feng: not found 2020-2025 | Teoh Chuen Feng: 2022: MAS:2,,,,
athlete_match_f165c12dbf21b4ca,medium,possible_existing_athlete_match,Tian Ho,MAG,Tian Hao,CHN,0.933,CHN,CHN: 2019 - Chinese Championships (7 results),Tian Ho: not found 2020-2025 | Tian Hao: 2021: CHN:20 / 2022: CHN:7 / 2023: CHN:23 / 2024: CHN:28 / 2025: CHN:44,,,,
athlete_match_8c70f1696b24971e,medium,possible_existing_athlete_match,Timofei Prostakov,MAG,Timofey Prostakov,RUS,0.941,RUS,RUS: 2019 - Russian Junior Championships (19 results),Timofei Prostakov: 2023: RUS:3 | Timofey Prostakov: 2020: RUS:18 / 2022: RUS:3,,,,
athlete_match_94379ad33c0f97bc,medium,possible_existing_athlete_match,Timofei Prostakoy,MAG,Timofey Prostakov,RUS,0.882,RUS,RUS: 2019 - Reykjavik International Games (7 results),Timofei Prostakoy: not found 2020-2025 | Timofey Prostakov: 2020: RUS:18 / 2022: RUS:3,,,,
athlete_match_d2192d09117c4ab3,medium,possible_existing_athlete_match,Trisna Ramdhani,MAG,Trisna Ramdhany,INA,0.933,INA,INA: 2019 - Asian Championships (9 results),Trisna Ramdhani: not found 2020-2025 | Trisna Ramdhany: 2023: INA:4,,,,
athlete_match_41971c8ca45413d5,medium,possible_existing_athlete_match,Ujawal Naidu C,MAG,Ujwal Naidu,IND,0.88,IND,IND: 2019 - Indian Championships (13 results),Ujawal Naidu C: not found 2020-2025 | Ujwal Naidu: 2024: IND:18,,,,
athlete_match_18c293a9f6e3e578,medium,possible_existing_athlete_match,Umi Sasaki,WAG,Yui Sasaki,JPN,0.9,JPN,JPN: 2019 - All-Japan Student Championships (5 results),Umi Sasaki: not found 2020-2025 | Yui Sasaki: not found 2020-2025,,,,
athlete_match_745638241031c076,medium,possible_existing_athlete_match,Utkirbek Zuraev,MAG,Utkirbek Zhurayev,UZB,0.938,UZB,UZB: 2019 - Voronin Cup (10 results),Utkirbek Zuraev: not found 2020-2025 | Utkirbek Zhurayev: not found 2020-2025,,,,
athlete_match_f763120ef97b5519,medium,possible_existing_athlete_match,Valeria Krapinava,WAG,Valeria Krapivina,RUS,0.882,RUS,RUS: 2019 - Tiger Cup (10 results),Valeria Krapinava: not found 2020-2025 | Valeria Krapivina: 2021: RUS:19 / 2022: RUS:6 / 2023: RUS:3 / 2024: RUS:5 / 2025: RUS:5,,,,
athlete_match_1a23c603e201e8ab,medium,possible_existing_athlete_match,Vaselin Kavaldzhiev,MAG,Veselin Kavaldzhiev,BUL,0.947,BUL,BUL: 2019 - Austrian Team Open (4 results),Vaselin Kavaldzhiev: not found 2020-2025 | Veselin Kavaldzhiev: 2023: BUL:1,,,,
athlete_match_dab1fedbd9ac1168,medium,possible_existing_athlete_match,Viktor Javenfeldt,MAG,Victor Javenfeldt,SWE,0.941,SWE,SWE: 2019 - Nordic Junior Championships (10 results),Viktor Javenfeldt: not found 2020-2025 | Victor Javenfeldt: not found 2020-2025,,,,
athlete_match_4fb577b0c4d8ea61,medium,possible_existing_athlete_match,Vitoria da Silva,WAG,Vitoria Silva,BRA,0.897,BRA,BRA: 2019 - Brazilian Championships (5 results); 2019 - Brazilian Event Championships (5 results),Vitoria da Silva: not found 2020-2025 | Vitoria Silva: not found 2020-2025,,,,
athlete_match_c28c651cf0e1552b,medium,possible_existing_athlete_match,Wang Jiahui,WAG,Wang Jiarui,CHN,0.909,CHN,CHN: 2019 - Chinese Individual Championships (11 results); 2019 - Chinese Junior Championships (6 results); 2019 - Chinese National Youth Games (6 results),Wang Jiahui: 2020: CHN:18 / 2021: CHN:5 / 2022: CHN:3 / 2023: CHN:10 / 2024: CHN:1 / 2025: CHN:5 | Wang Jiarui: not found 2020-2025,,,,
athlete_match_d9ee16f0500083cc,medium,possible_existing_athlete_match,Wang Jing,WAG,Wang Jiqing,CHN,0.9,CHN,CHN: 2019 - Chinese Junior Championships (5 results),Wang Jing: 2020: CHN:5 / 2021: CHN:12 / 2022: CHN:2 / 2023: CHN:5 / 2025: CHN:5 | Wang Jiqing: 2020: CHN:5 / 2021: CHN:5,,,,
athlete_match_8e1368e3abd8fe93,medium,possible_existing_athlete_match,Wang Xin,WAG,Wang Xinyu,CHN,0.889,CHN,CHN: 2019 - Chinese Junior Championships (10 results); 2019 - Chinese National Youth Games (9 results),Wang Xin: not found 2020-2025 | Wang Xinyu: 2020: CHN:10 / 2021: CHN:10,,,,
athlete_match_0f5eb4f901c3dfed,medium,possible_existing_athlete_match,Wang Ziying,WAG,Wang Ying,CHN,0.9,CHN,CHN: 2019 - Chinese Championships (5 results); 2019 - Chinese Junior Championships (10 results); 2019 - Chinese National Youth Games (10 results),Wang Ziying: 2020: CHN:3 / 2021: CHN:4 / 2023: CHN:5 | Wang Ying: 2020: CHN:5 / 2021: CHN:22 / 2022: CHN:5 / 2023: CHN:5 / 2024: CHN:3 / 2025: CHN:2,,,,
athlete_match_f8402ce509920f18,medium,possible_existing_athlete_match,We Kunyi,MAG,Wei Kunyi,CHN,0.941,CHN,CHN: 2019 - Chinese Individual Championships (1 result),We Kunyi: not found 2020-2025 | Wei Kunyi: 2020: CHN:3 / 2021: CHN:10 / 2022: CHN:3 / 2023: CHN:6 / 2024: CHN:3,,,,
athlete_match_8e23a543b8ed50a8,medium,possible_existing_athlete_match,Wei Yuxiao,MAG,Wei Xiao,CHN,0.889,CHN,CHN: 2019 - Chinese National Youth Games (7 results),Wei Yuxiao: not found 2020-2025 | Wei Xiao: 2020: CHN:7 / 2021: CHN:12,,,,
athlete_match_db0901e4a38140fd,medium,possible_existing_athlete_match,Weng Zehao,MAG,Weng Hao,CHN,0.889,CHN,CHN: 2019 - Chinese National Youth Games (6 results),Weng Zehao: not found 2020-2025 | Weng Hao: 2020: CHN:2 / 2021: CHN:7 / 2023: CHN:1 / 2024: CHN:3 / 2025: CHN:1,,,,
athlete_match_519a188331db6a19,medium,possible_existing_athlete_match,Will Jeffreys,MAG,William Jeffreys,USA,0.897,USA,USA: 2019 - Winter Cup Challenge (4 results),Will Jeffreys: not found 2020-2025 | William Jeffreys: not found 2020-2025,,,,
athlete_match_71405f8b4cce8e3d,medium,possible_existing_athlete_match,William Fu-Allen,MAG,William Fu Allen,NZL,0.938,NZL,NZL: 2019 - Junior World Championships (9 results),William Fu-Allen: 2022: NZL:25 / 2024: NZL:4 | William Fu Allen: 2021: NZL:14 / 2023: NZL:21 / 2024: NZL:14 / 2025: NZL:16,,,,
athlete_match_9ec00b52552c86bb,medium,possible_existing_athlete_match,William Émard,MAG,William Emard,CAN,0.923,CAN,CAN: 2019 - Canadian Championships (3 results),"William Émard: 2025: CAN:47, FRA:1 | William Emard: 2020: CAN:7 / 2021: CAN:68 / 2022: CAN:10 / 2023: CAN:67 / 2024: CAN:34",,,,
athlete_match_83646db8fa3d4fad,medium,possible_existing_athlete_match,Xu Jingtao,MAG,Xi Jingtao,CHN,0.9,CHN,CHN: 2019 - Chinese Individual Championships (4 results),Xu Jingtao: not found 2020-2025 | Xi Jingtao: not found 2020-2025,,,,
athlete_match_e59a000e4fc2f77b,medium,possible_existing_athlete_match,Yelizaveta Hubareva,WAG,Yelyzaveta Hubareva,UKR,0.947,UKR,UKR: 2019 - European Youth Olympic Festival (7 results),Yelizaveta Hubareva: 2020: UKR:13 / 2021: UKR:56 / 2022: UKR:9 / 2023: UKR:21 / 2024: UKR:19 | Yelyzaveta Hubareva: not found 2020-2025,,,,
athlete_match_b102bfc08395575a,medium,possible_existing_athlete_match,Yosuke Nakashima,MAG,Yosuke Nakajima,JPN,0.903,JPN,JPN: 2019 - All-Japan Championships (7 results),Yosuke Nakashima: not found 2020-2025 | Yosuke Nakajima: not found 2020-2025,,,,
athlete_match_7b2341ceb32ec2c1,medium,possible_existing_athlete_match,Yudai Yamamoto,MAG,Dai Yamamoto,JPN,0.923,JPN,JPN: 2019 - All-Japan Championships (1 result),Yudai Yamamoto: 2020: JPN:7 | Dai Yamamoto: not found 2020-2025,,,,
athlete_match_a7e51919e003e262,medium,possible_existing_athlete_match,Yunus Gündogdu,MAG,Yunus Gundogdu,TUR,0.929,TUR,TUR: 2019 - Cottbus World Cup (2 results); 2019 - European Championships (7 results); 2019 - Heerenveen Men's Friendly (7 results); 2019 - Mersin Challenge Cup (10 results); 2019 - Osijek Challenge Cup (2 results); 2019 - Stella Zakharova Cup (7 results); 2019 - Turkish Championships (11 results); 2019 - World Championships (5 results),Yunus Gündogdu: 2020: TUR:14 / 2021: TUR:11 / 2022: TUR:23 / 2023: TUR:33 / 2024: TUR:30 / 2025: TUR:22 | Yunus Gundogdu: not found 2020-2025,,,,
athlete_match_90ec32baec20f86f,medium,possible_existing_athlete_match,Yuri Guimarães,MAG,Yuri Guimaraes,BRA,0.929,BRA,BRA: 2019 - Brazilian Championships (12 results); 2019 - Brazilian Event Championships (8 results); 2019 - International Junior Team Cup (7 results),Yuri Guimarães: 2020: BRA:10 / 2022: BRA:69 / 2023: BRA:85 / 2024: BRA:44 / 2025: BRA:22 | Yuri Guimaraes: 2021: BRA:38,,,,
athlete_match_195f0733d67302c2,medium,possible_existing_athlete_match,Yuto Shinohara,MAG,Yuhito Shinohara,JPN,0.933,JPN,JPN: 2019 - All-Japan Championships (3 results); 2019 - All-Japan Student Championships (7 results),Yuto Shinohara: not found 2020-2025 | Yuhito Shinohara: not found 2020-2025,,,,
athlete_match_0b889fef83d86ccb,medium,possible_existing_athlete_match,Yuya Kato,MAG,Yuya Kamoto,JPN,0.9,JPN,JPN: 2019 - All-Japan Student Championships (11 results),Yuya Kato: 2020: JPN:7 | Yuya Kamoto: 2020: JPN:24 / 2021: JPN:21 / 2022: JPN:43 / 2023: JPN:25 / 2024: JPN:16 / 2025: JPN:3,,,,
athlete_match_737e44c0492dfc6a,medium,possible_existing_athlete_match,Zelmé Daries,WAG,Zelme Daries,RSA,0.917,RSA,RSA: 2019 - South African Championships (10 results),Zelmé Daries: 2023: RSA:12 / 2024: RSA:16 / 2025: RSA:20 | Zelme Daries: 2021: RSA:15 / 2022: RSA:2,,,,
athlete_match_8bd61d60535a1de6,medium,possible_existing_athlete_match,Zoltan Kollai,MAG,Zoltan Kallai,HUN,0.923,HUN,HUN: 2019 - Hungarian Masters (2 results),Zoltan Kollai: not found 2020-2025 | Zoltan Kallai: 2020: HUN:6 / 2021: HUN:4,,,,
athlete_match_b98dbf2b5bca650a,medium,possible_existing_athlete_match,Zoé Allaire-Bourgie,WAG,Zoe Allaire-Bourgie,CAN,0.947,CAN,CAN: 2019 - Canadian Championships (5 results); 2019 - Elite Canada (8 results); 2019 - International Gymnix (11 results),Zoé Allaire-Bourgie: not found 2020-2025 | Zoe Allaire-Bourgie: not found 2020-2025,,,,
athlete_match_1ca4a86c4c34f559,medium,possible_existing_athlete_match,Zoë Kuijpers,WAG,Zoe Kuijpers,NED,0.917,NED,NED: 2019 - Dutch Team Championships (2 results),Zoë Kuijpers: not found 2020-2025 | Zoe Kuijpers: not found 2020-2025,,,,
